cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
pval: 0.03200000151991844 -- 5th test, time elapsed 4.802365779876709 -- emperical power so far: 0.8
tensor(11.7979, device='cuda:0')
pval: 0.00800000037997961 -- 6th test, time elapsed 4.82691502571106 -- emperical power so far: 0.8333333333333334
tensor(6.0577, device='cuda:0')
pval: 0.1080000028014183 -- 7th test, time elapsed 4.798009872436523 -- emperical power so far: 0.7142857142857143
tensor(11.9492, device='cuda:0')
pval: 0.010000000707805157 -- 8th test, time elapsed 4.82515025138855 -- emperical power so far: 0.75
tensor(16.8499, device='cuda:0')
pval: 0.0020000000949949026 -- 9th test, time elapsed 4.815765142440796 -- emperical power so far: 0.7777777777777778
tensor(7.4027, device='cuda:0')
pval: 0.05400000140070915 -- 10th test, time elapsed 4.8234522342681885 -- emperical power so far: 0.7
tensor(11.4578, device='cuda:0')
pval: 0.013000000268220901 -- 11th test, time elapsed 4.803113222122192 -- emperical power so far: 0.7272727272727273
tensor(3.9253, device='cuda:0')
pval: 0.26600000262260437 -- 12th test, time elapsed 4.829668045043945 -- emperical power so far: 0.6666666666666666
tensor(15.0446, device='cuda:0')
pval: 0.0020000000949949026 -- 13th test, time elapsed 4.849481105804443 -- emperical power so far: 0.6923076923076923
tensor(9.6955, device='cuda:0')
pval: 0.01600000075995922 -- 14th test, time elapsed 4.921994209289551 -- emperical power so far: 0.7142857142857143
tensor(7.2562, device='cuda:0')
pval: 0.06200000271201134 -- 15th test, time elapsed 5.026237487792969 -- emperical power so far: 0.6666666666666666
tensor(11.4128, device='cuda:0')
pval: 0.012000000104308128 -- 16th test, time elapsed 4.916900634765625 -- emperical power so far: 0.6875
tensor(6.0330, device='cuda:0')
pval: 0.10900000482797623 -- 17th test, time elapsed 4.916764259338379 -- emperical power so far: 0.6470588235294118
tensor(5.1294, device='cuda:0')
pval: 0.15000000596046448 -- 18th test, time elapsed 4.960650682449341 -- emperical power so far: 0.6111111111111112
tensor(28.4321, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.964433908462524 -- emperical power so far: 0.631578947368421
tensor(10.7651, device='cuda:0')
pval: 0.013000000268220901 -- 20th test, time elapsed 4.904317140579224 -- emperical power so far: 0.65
tensor(1.5729, device='cuda:0')
pval: 0.6860000491142273 -- 21th test, time elapsed 4.819525241851807 -- emperical power so far: 0.6190476190476191
tensor(8.2282, device='cuda:0')
pval: 0.03700000047683716 -- 22th test, time elapsed 5.2321717739105225 -- emperical power so far: 0.6363636363636364
tensor(29.4894, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.943881511688232 -- emperical power so far: 0.6521739130434783
tensor(9.5113, device='cuda:0')
pval: 0.029000001028180122 -- 24th test, time elapsed 4.840086221694946 -- emperical power so far: 0.6666666666666666
tensor(8.3661, device='cuda:0')
pval: 0.03700000047683716 -- 25th test, time elapsed 4.8874053955078125 -- emperical power so far: 0.68
tensor(13.4500, device='cuda:0')
pval: 0.003000000026077032 -- 26th test, time elapsed 4.85646915435791 -- emperical power so far: 0.6923076923076923
tensor(8.7631, device='cuda:0')
pval: 0.032999999821186066 -- 27th test, time elapsed 4.823798418045044 -- emperical power so far: 0.7037037037037037
tensor(14.2058, device='cuda:0')
pval: 0.005000000353902578 -- 28th test, time elapsed 4.761117458343506 -- emperical power so far: 0.7142857142857143
tensor(22.8114, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.776001691818237 -- emperical power so far: 0.7241379310344828
tensor(11.7957, device='cuda:0')
pval: 0.009000000543892384 -- 30th test, time elapsed 4.782346248626709 -- emperical power so far: 0.7333333333333333
tensor(1.9440, device='cuda:0')
pval: 0.5690000057220459 -- 31th test, time elapsed 4.7525012493133545 -- emperical power so far: 0.7096774193548387
tensor(7.7161, device='cuda:0')
pval: 0.05400000140070915 -- 32th test, time elapsed 4.7766642570495605 -- emperical power so far: 0.6875
tensor(9.7916, device='cuda:0')
pval: 0.01600000075995922 -- 33th test, time elapsed 4.827333450317383 -- emperical power so far: 0.696969696969697
tensor(8.3501, device='cuda:0')
pval: 0.03800000250339508 -- 34th test, time elapsed 4.80145525932312 -- emperical power so far: 0.7058823529411765
tensor(13.9009, device='cuda:0')
pval: 0.004000000189989805 -- 35th test, time elapsed 4.754282236099243 -- emperical power so far: 0.7142857142857143
tensor(10.3242, device='cuda:0')
pval: 0.021000001579523087 -- 36th test, time elapsed 4.769694805145264 -- emperical power so far: 0.7222222222222222
tensor(20.1504, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 4.780786037445068 -- emperical power so far: 0.7297297297297297
tensor(15.0014, device='cuda:0')
pval: 0.004000000189989805 -- 38th test, time elapsed 4.764247894287109 -- emperical power so far: 0.7368421052631579
tensor(8.5620, device='cuda:0')
pval: 0.036000002175569534 -- 39th test, time elapsed 4.837138891220093 -- emperical power so far: 0.7435897435897436
tensor(6.6645, device='cuda:0')
pval: 0.0820000022649765 -- 40th test, time elapsed 4.7874085903167725 -- emperical power so far: 0.725
tensor(3.9242, device='cuda:0')
pval: 0.25300002098083496 -- 41th test, time elapsed 4.794569730758667 -- emperical power so far: 0.7073170731707317
tensor(13.1125, device='cuda:0')
pval: 0.006000000052154064 -- 42th test, time elapsed 4.7921974658966064 -- emperical power so far: 0.7142857142857143
tensor(4.8560, device='cuda:0')
pval: 0.17500001192092896 -- 43th test, time elapsed 4.7526695728302 -- emperical power so far: 0.6976744186046512
tensor(14.7340, device='cuda:0')
pval: 0.004000000189989805 -- 44th test, time elapsed 4.788583278656006 -- emperical power so far: 0.7045454545454546
tensor(11.4623, device='cuda:0')
pval: 0.009000000543892384 -- 45th test, time elapsed 4.75684666633606 -- emperical power so far: 0.7111111111111111
tensor(7.5448, device='cuda:0')
pval: 0.05300000309944153 -- 46th test, time elapsed 4.776924133300781 -- emperical power so far: 0.6956521739130435
tensor(19.3957, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 4.772582292556763 -- emperical power so far: 0.7021276595744681
tensor(3.5937, device='cuda:0')
pval: 0.31200000643730164 -- 48th test, time elapsed 4.776780605316162 -- emperical power so far: 0.6875
tensor(7.1826, device='cuda:0')
pval: 0.0650000050663948 -- 49th test, time elapsed 4.795992612838745 -- emperical power so far: 0.673469387755102
tensor(14.8310, device='cuda:0')
pval: 0.005000000353902578 -- 50th test, time elapsed 4.757746458053589 -- emperical power so far: 0.68
tensor(8.4069, device='cuda:0')
pval: 0.02500000037252903 -- 51th test, time elapsed 4.794248342514038 -- emperical power so far: 0.6862745098039216
tensor(9.5589, device='cuda:0')
pval: 0.027000000700354576 -- 52th test, time elapsed 4.830052852630615 -- emperical power so far: 0.6923076923076923
tensor(23.8379, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 4.770421504974365 -- emperical power so far: 0.6981132075471698
tensor(5.2704, device='cuda:0')
pval: 0.13900001347064972 -- 54th test, time elapsed 4.8218724727630615 -- emperical power so far: 0.6851851851851852
tensor(21.5378, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 4.775185823440552 -- emperical power so far: 0.6909090909090909
tensor(16.2778, device='cuda:0')
pval: 0.0020000000949949026 -- 56th test, time elapsed 4.77785062789917 -- emperical power so far: 0.6964285714285714
tensor(8.8743, device='cuda:0')
pval: 0.03200000151991844 -- 57th test, time elapsed 4.755851984024048 -- emperical power so far: 0.7017543859649122
tensor(7.8450, device='cuda:0')
pval: 0.04800000041723251 -- 58th test, time elapsed 4.803809642791748 -- emperical power so far: 0.7068965517241379
tensor(13.8184, device='cuda:0')
pval: 0.0020000000949949026 -- 59th test, time elapsed 4.755310297012329 -- emperical power so far: 0.711864406779661
tensor(14.1711, device='cuda:0')
pval: 0.003000000026077032 -- 60th test, time elapsed 4.7835166454315186 -- emperical power so far: 0.7166666666666667
tensor(18.3558, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 4.792028903961182 -- emperical power so far: 0.7213114754098361
tensor(10.0334, device='cuda:0')
pval: 0.012000000104308128 -- 62th test, time elapsed 4.763026714324951 -- emperical power so far: 0.7258064516129032
tensor(23.0825, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 4.757627010345459 -- emperical power so far: 0.7301587301587301
tensor(18.6617, device='cuda:0')
pval: 0.0020000000949949026 -- 64th test, time elapsed 5.014713525772095 -- emperical power so far: 0.734375
tensor(7.1048, device='cuda:0')
pval: 0.07100000232458115 -- 65th test, time elapsed 4.8978376388549805 -- emperical power so far: 0.7230769230769231
tensor(21.3063, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 4.90591835975647 -- emperical power so far: 0.7272727272727273
tensor(2.1245, device='cuda:0')
pval: 0.5590000152587891 -- 67th test, time elapsed 4.913140535354614 -- emperical power so far: 0.7164179104477612
tensor(16.8162, device='cuda:0')
pval: 0.0020000000949949026 -- 68th test, time elapsed 4.755194902420044 -- emperical power so far: 0.7205882352941176
tensor(5.4182, device='cuda:0')
pval: 0.1550000011920929 -- 69th test, time elapsed 4.8166563510894775 -- emperical power so far: 0.7101449275362319
tensor(6.7483, device='cuda:0')
pval: 0.07800000160932541 -- 70th test, time elapsed 4.894256591796875 -- emperical power so far: 0.7
tensor(18.9017, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 4.957949638366699 -- emperical power so far: 0.704225352112676
tensor(18.6532, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 4.880380868911743 -- emperical power so far: 0.7083333333333334
tensor(8.7332, device='cuda:0')
pval: 0.03200000151991844 -- 73th test, time elapsed 4.932908773422241 -- emperical power so far: 0.7123287671232876
tensor(11.7647, device='cuda:0')
pval: 0.010000000707805157 -- 74th test, time elapsed 4.892157554626465 -- emperical power so far: 0.7162162162162162
tensor(8.2431, device='cuda:0')
pval: 0.039000000804662704 -- 75th test, time elapsed 4.917198896408081 -- emperical power so far: 0.72
tensor(28.7769, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 4.96204948425293 -- emperical power so far: 0.7236842105263158
tensor(11.0085, device='cuda:0')
pval: 0.014000000432133675 -- 77th test, time elapsed 4.930291414260864 -- emperical power so far: 0.7272727272727273
tensor(22.2884, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 4.9261133670806885 -- emperical power so far: 0.7307692307692307
tensor(20.4439, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 4.934352159500122 -- emperical power so far: 0.7341772151898734
tensor(7.0351, device='cuda:0')
pval: 0.0650000050663948 -- 80th test, time elapsed 4.902787208557129 -- emperical power so far: 0.725
tensor(19.5380, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 4.846684694290161 -- emperical power so far: 0.7283950617283951
tensor(16.6344, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 4.870703220367432 -- emperical power so far: 0.7317073170731707
tensor(10.8757, device='cuda:0')
pval: 0.026000000536441803 -- 83th test, time elapsed 4.998931407928467 -- emperical power so far: 0.7349397590361446
tensor(21.4378, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 4.97562313079834 -- emperical power so far: 0.7380952380952381
tensor(15.0349, device='cuda:0')
pval: 0.0020000000949949026 -- 85th test, time elapsed 4.85506010055542 -- emperical power so far: 0.7411764705882353
tensor(15.0416, device='cuda:0')
pval: 0.003000000026077032 -- 86th test, time elapsed 5.005553960800171 -- emperical power so far: 0.7441860465116279
tensor(5.2738, device='cuda:0')
pval: 0.15600000321865082 -- 87th test, time elapsed 4.859703540802002 -- emperical power so far: 0.735632183908046
tensor(6.6039, device='cuda:0')
pval: 0.0820000022649765 -- 88th test, time elapsed 5.06813383102417 -- emperical power so far: 0.7272727272727273
tensor(10.4407, device='cuda:0')
pval: 0.01600000075995922 -- 89th test, time elapsed 4.863812446594238 -- emperical power so far: 0.7303370786516854
tensor(12.1965, device='cuda:0')
pval: 0.009000000543892384 -- 90th test, time elapsed 4.779598236083984 -- emperical power so far: 0.7333333333333333
tensor(22.2161, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 4.795745849609375 -- emperical power so far: 0.7362637362637363
tensor(22.8137, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 4.751232385635376 -- emperical power so far: 0.7391304347826086
tensor(17.4680, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 4.7923619747161865 -- emperical power so far: 0.7419354838709677
tensor(8.2240, device='cuda:0')
pval: 0.04000000283122063 -- 94th test, time elapsed 4.7616941928863525 -- emperical power so far: 0.7446808510638298
tensor(15.5123, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 5.003444194793701 -- emperical power so far: 0.7473684210526316
tensor(16.2144, device='cuda:0')
pval: 0.0020000000949949026 -- 96th test, time elapsed 4.998605966567993 -- emperical power so far: 0.75
tensor(26.3333, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 5.058853387832642 -- emperical power so far: 0.7525773195876289
tensor(12.2382, device='cuda:0')
pval: 0.00800000037997961 -- 98th test, time elapsed 4.922194719314575 -- emperical power so far: 0.7551020408163265
tensor(7.4986, device='cuda:0')
pval: 0.07100000232458115 -- 99th test, time elapsed 4.921839714050293 -- emperical power so far: 0.7474747474747475
tensor(14.2210, device='cuda:0')
pval: 0.004000000189989805 -- 100th test, time elapsed 4.874575853347778 -- emperical power so far: 0.75
tensor(12.6424, device='cuda:0')
pval: 0.00800000037997961 -- 101th test, time elapsed 4.954858303070068 -- emperical power so far: 0.7524752475247525
tensor(11.1175, device='cuda:0')
pval: 0.010000000707805157 -- 102th test, time elapsed 4.863818168640137 -- emperical power so far: 0.7549019607843137
tensor(27.5810, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 4.902067184448242 -- emperical power so far: 0.7572815533980582
tensor(24.1182, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 4.886626958847046 -- emperical power so far: 0.7596153846153846
tensor(9.6826, device='cuda:0')
pval: 0.020000001415610313 -- 105th test, time elapsed 4.9062464237213135 -- emperical power so far: 0.7619047619047619
tensor(19.7192, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 4.918233156204224 -- emperical power so far: 0.7641509433962265
tensor(14.1665, device='cuda:0')
pval: 0.004000000189989805 -- 107th test, time elapsed 4.906832456588745 -- emperical power so far: 0.7663551401869159
tensor(18.0161, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 4.8847975730896 -- emperical power so far: 0.7685185185185185
tensor(4.3287, device='cuda:0')
pval: 0.21400001645088196 -- 109th test, time elapsed 4.974458694458008 -- emperical power so far: 0.7614678899082569
tensor(3.4452, device='cuda:0')
pval: 0.33400002121925354 -- 110th test, time elapsed 4.951422691345215 -- emperical power so far: 0.7545454545454545
tensor(16.5879, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 4.94437050819397 -- emperical power so far: 0.7567567567567568
