cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(23.5895, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.839134216308594 -- emperical power so far: 1.0
tensor(41.6450, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.793163299560547 -- emperical power so far: 1.0
tensor(64.4935, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 4.8128252029418945 -- emperical power so far: 1.0
tensor(34.3560, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 4.815083265304565 -- emperical power so far: 1.0
tensor(36.6021, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.8195178508758545 -- emperical power so far: 1.0
tensor(51.6690, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 4.820574045181274 -- emperical power so far: 1.0
tensor(35.3891, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 4.816502332687378 -- emperical power so far: 1.0
tensor(42.8736, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 4.83747124671936 -- emperical power so far: 1.0
tensor(54.7780, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 4.848459005355835 -- emperical power so far: 1.0
tensor(32.0132, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 4.9188454151153564 -- emperical power so far: 1.0
tensor(24.5363, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 4.925837993621826 -- emperical power so far: 1.0
tensor(29.9515, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 5.011396408081055 -- emperical power so far: 1.0
tensor(51.4538, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 4.921635150909424 -- emperical power so far: 1.0
tensor(45.3948, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 4.829685926437378 -- emperical power so far: 1.0
tensor(45.6588, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 4.842058181762695 -- emperical power so far: 1.0
tensor(44.6923, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 4.841435432434082 -- emperical power so far: 1.0
tensor(55.4663, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.848883628845215 -- emperical power so far: 1.0
tensor(30.0085, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 4.816852331161499 -- emperical power so far: 1.0
tensor(29.8442, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 4.846234321594238 -- emperical power so far: 1.0
tensor(49.9846, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 4.802999258041382 -- emperical power so far: 1.0
972.2604160308838


#########################################
sample size = 14000
tensor(37.9706, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 5.118020534515381 -- emperical power so far: 1.0
tensor(54.6734, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 5.127962827682495 -- emperical power so far: 1.0
tensor(62.0112, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 5.1682822704315186 -- emperical power so far: 1.0
tensor(60.3116, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 5.128911733627319 -- emperical power so far: 1.0
tensor(44.2205, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 5.116860628128052 -- emperical power so far: 1.0
tensor(34.4854, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 5.085870981216431 -- emperical power so far: 1.0
tensor(48.8968, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 5.081698417663574 -- emperical power so far: 1.0
tensor(50.9142, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 5.1183552742004395 -- emperical power so far: 1.0
tensor(48.8856, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 5.111524820327759 -- emperical power so far: 1.0
tensor(58.4746, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 5.12870454788208 -- emperical power so far: 1.0
tensor(62.2179, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 5.0860514640808105 -- emperical power so far: 1.0
tensor(28.7116, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 5.101792573928833 -- emperical power so far: 1.0
tensor(38.9898, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 5.103113651275635 -- emperical power so far: 1.0
tensor(45.6167, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 5.139072418212891 -- emperical power so far: 1.0
tensor(53.3438, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 5.091271638870239 -- emperical power so far: 1.0
tensor(47.6254, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 5.072023630142212 -- emperical power so far: 1.0
tensor(34.8537, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 5.110787391662598 -- emperical power so far: 1.0
tensor(63.2827, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 5.145472288131714 -- emperical power so far: 1.0
tensor(28.0568, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 5.074466943740845 -- emperical power so far: 1.0
tensor(24.9656, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 5.100922107696533 -- emperical power so far: 1.0
tensor(69.1673, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 5.153878688812256 -- emperical power so far: 1.0
tensor(78.1206, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 5.096046209335327 -- emperical power so far: 1.0
tensor(40.4437, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 5.075453519821167 -- emperical power so far: 1.0
tensor(28.7885, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 5.059449195861816 -- emperical power so far: 1.0
tensor(37.2827, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 5.083922863006592 -- emperical power so far: 1.0
tensor(38.7152, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 5.165323972702026 -- emperical power so far: 1.0
tensor(61.3366, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 5.083732604980469 -- emperical power so far: 1.0
tensor(50.6179, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 5.064797639846802 -- emperical power so far: 1.0
tensor(58.9905, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 5.0610268115997314 -- emperical power so far: 1.0
tensor(34.1791, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 5.062848329544067 -- emperical power so far: 1.0
tensor(61.3206, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 5.057704925537109 -- emperical power so far: 1.0
tensor(40.0813, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 5.047030925750732 -- emperical power so far: 1.0
tensor(49.7360, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 5.0419921875 -- emperical power so far: 1.0
tensor(30.1255, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 5.145225286483765 -- emperical power so far: 1.0
tensor(48.9153, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 5.097013711929321 -- emperical power so far: 1.0
tensor(40.6022, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 5.064579486846924 -- emperical power so far: 1.0
tensor(48.0051, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 5.049867868423462 -- emperical power so far: 1.0
tensor(36.0079, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 5.18659782409668 -- emperical power so far: 1.0
tensor(43.3691, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 5.325232744216919 -- emperical power so far: 1.0
tensor(33.4550, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 5.2044923305511475 -- emperical power so far: 1.0
tensor(35.9856, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 5.221410274505615 -- emperical power so far: 1.0
tensor(35.1263, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 5.208277940750122 -- emperical power so far: 1.0
tensor(21.2191, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 5.270346403121948 -- emperical power so far: 1.0
tensor(44.8307, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 5.2830116748809814 -- emperical power so far: 1.0
tensor(61.1575, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 5.246385335922241 -- emperical power so far: 1.0
tensor(67.9104, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 5.230958700180054 -- emperical power so far: 1.0
tensor(54.9381, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 5.1720497608184814 -- emperical power so far: 1.0
tensor(55.0750, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 5.21360182762146 -- emperical power so far: 1.0
tensor(33.6173, device='cuda:0')
pval: 0.0010000000474974513 -- 49th test, time elapsed 5.177524566650391 -- emperical power so far: 1.0
tensor(47.1032, device='cuda:0')
pval: 0.0010000000474974513 -- 50th test, time elapsed 5.274194717407227 -- emperical power so far: 1.0
tensor(60.5517, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 5.2084269523620605 -- emperical power so far: 1.0
tensor(41.7178, device='cuda:0')
pval: 0.0010000000474974513 -- 52th test, time elapsed 5.074450492858887 -- emperical power so far: 1.0
tensor(41.0719, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 5.1043055057525635 -- emperical power so far: 1.0
tensor(48.4228, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 5.133940935134888 -- emperical power so far: 1.0
tensor(60.6321, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 5.094818115234375 -- emperical power so far: 1.0
tensor(83.9438, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 5.071290493011475 -- emperical power so far: 1.0
tensor(28.1780, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 5.0738890171051025 -- emperical power so far: 1.0
tensor(33.2372, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 5.1224915981292725 -- emperical power so far: 1.0
tensor(51.0046, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 5.086031913757324 -- emperical power so far: 1.0
tensor(44.9557, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 5.093156337738037 -- emperical power so far: 1.0
tensor(23.6527, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 5.212216854095459 -- emperical power so far: 1.0
tensor(39.3454, device='cuda:0')
pval: 0.0010000000474974513 -- 62th test, time elapsed 5.200038909912109 -- emperical power so far: 1.0
tensor(64.5183, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 5.110020399093628 -- emperical power so far: 1.0
tensor(52.6918, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 5.115081071853638 -- emperical power so far: 1.0
tensor(36.3446, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 5.103632688522339 -- emperical power so far: 1.0
tensor(34.2937, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 5.105502128601074 -- emperical power so far: 1.0
tensor(27.1323, device='cuda:0')
pval: 0.0010000000474974513 -- 67th test, time elapsed 5.102945804595947 -- emperical power so far: 1.0
tensor(43.0078, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 5.294285774230957 -- emperical power so far: 1.0
tensor(47.1204, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 5.167361259460449 -- emperical power so far: 1.0
tensor(25.3322, device='cuda:0')
pval: 0.0010000000474974513 -- 70th test, time elapsed 5.124590158462524 -- emperical power so far: 1.0
tensor(74.4803, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 5.333587408065796 -- emperical power so far: 1.0
tensor(64.6130, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 5.211923599243164 -- emperical power so far: 1.0
tensor(62.3606, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 5.284709215164185 -- emperical power so far: 1.0
tensor(46.6802, device='cuda:0')
pval: 0.0010000000474974513 -- 74th test, time elapsed 5.197907209396362 -- emperical power so far: 1.0
tensor(47.4504, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 5.18028998374939 -- emperical power so far: 1.0
tensor(51.3647, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 5.2052013874053955 -- emperical power so far: 1.0
tensor(38.0998, device='cuda:0')
pval: 0.0010000000474974513 -- 77th test, time elapsed 5.16996169090271 -- emperical power so far: 1.0
tensor(53.3818, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 5.191570520401001 -- emperical power so far: 1.0
tensor(39.0091, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 5.189045190811157 -- emperical power so far: 1.0
tensor(68.0367, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 5.170735836029053 -- emperical power so far: 1.0
tensor(57.1309, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 5.1947760581970215 -- emperical power so far: 1.0
tensor(84.9897, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 5.175721883773804 -- emperical power so far: 1.0
tensor(56.1273, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 5.230245351791382 -- emperical power so far: 1.0
tensor(25.3018, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 5.259184837341309 -- emperical power so far: 1.0
tensor(54.9990, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 5.252063274383545 -- emperical power so far: 1.0
tensor(53.9889, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 5.238541841506958 -- emperical power so far: 1.0
tensor(30.1256, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 5.237421274185181 -- emperical power so far: 1.0
tensor(37.9534, device='cuda:0')
pval: 0.0010000000474974513 -- 88th test, time elapsed 5.320052146911621 -- emperical power so far: 1.0
tensor(62.2312, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 5.152624845504761 -- emperical power so far: 1.0
tensor(46.4978, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 5.190151214599609 -- emperical power so far: 1.0
tensor(53.6707, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 5.172654867172241 -- emperical power so far: 1.0
tensor(43.1359, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 5.226237058639526 -- emperical power so far: 1.0
tensor(58.6908, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 5.164952516555786 -- emperical power so far: 1.0
tensor(42.4175, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 5.155712127685547 -- emperical power so far: 1.0
tensor(70.9700, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 5.2111146450042725 -- emperical power so far: 1.0
tensor(59.3484, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 5.251389980316162 -- emperical power so far: 1.0
tensor(50.0711, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 5.214210510253906 -- emperical power so far: 1.0
tensor(32.3035, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 5.154892683029175 -- emperical power so far: 1.0
tensor(45.3572, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 5.211182355880737 -- emperical power so far: 1.0
tensor(32.0006, device='cuda:0')
pval: 0.0010000000474974513 -- 100th test, time elapsed 5.153323411941528 -- emperical power so far: 1.0
tensor(60.4254, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 5.203306674957275 -- emperical power so far: 1.0
