cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
tensor(24.1989, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 4.706290006637573 -- emperical power so far: 1.0
tensor(27.9787, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 4.751571893692017 -- emperical power so far: 1.0
tensor(53.3293, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 4.711815118789673 -- emperical power so far: 1.0
tensor(33.3821, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 4.756301641464233 -- emperical power so far: 1.0
tensor(24.7939, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 4.6254119873046875 -- emperical power so far: 1.0
tensor(57.8630, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 4.703684568405151 -- emperical power so far: 1.0
tensor(46.5207, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 4.759849786758423 -- emperical power so far: 1.0
tensor(26.4818, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 4.82684850692749 -- emperical power so far: 1.0
tensor(27.7015, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 4.668640375137329 -- emperical power so far: 1.0
tensor(29.9352, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 4.668651819229126 -- emperical power so far: 1.0
tensor(24.1884, device='cuda:0')
pval: 0.0010000000474974513 -- 100th test, time elapsed 4.691144943237305 -- emperical power so far: 1.0
tensor(41.8960, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 4.686517715454102 -- emperical power so far: 1.0
tensor(41.6213, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 4.662428379058838 -- emperical power so far: 1.0
tensor(26.4637, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 4.661606550216675 -- emperical power so far: 1.0
tensor(27.5306, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 4.646796226501465 -- emperical power so far: 1.0
tensor(30.0250, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 4.6409852504730225 -- emperical power so far: 1.0
tensor(17.6321, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 4.639937162399292 -- emperical power so far: 1.0
tensor(42.1095, device='cuda:0')
pval: 0.0010000000474974513 -- 107th test, time elapsed 4.649491310119629 -- emperical power so far: 1.0
tensor(42.7201, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 4.652414560317993 -- emperical power so far: 1.0
tensor(37.1391, device='cuda:0')
pval: 0.0010000000474974513 -- 109th test, time elapsed 4.703984975814819 -- emperical power so far: 1.0
tensor(36.4864, device='cuda:0')
pval: 0.0010000000474974513 -- 110th test, time elapsed 4.648132562637329 -- emperical power so far: 1.0
tensor(47.5108, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 4.618935585021973 -- emperical power so far: 1.0
tensor(17.1982, device='cuda:0')
pval: 0.0020000000949949026 -- 112th test, time elapsed 4.629368543624878 -- emperical power so far: 1.0
tensor(53.5348, device='cuda:0')
pval: 0.0010000000474974513 -- 113th test, time elapsed 4.648484945297241 -- emperical power so far: 1.0
tensor(42.4368, device='cuda:0')
pval: 0.0010000000474974513 -- 114th test, time elapsed 4.648611307144165 -- emperical power so far: 1.0
tensor(32.5281, device='cuda:0')
pval: 0.0010000000474974513 -- 115th test, time elapsed 4.652243614196777 -- emperical power so far: 1.0
tensor(39.0628, device='cuda:0')
pval: 0.0010000000474974513 -- 116th test, time elapsed 4.6382997035980225 -- emperical power so far: 1.0
tensor(26.0016, device='cuda:0')
pval: 0.0010000000474974513 -- 117th test, time elapsed 4.67865252494812 -- emperical power so far: 1.0
tensor(18.8752, device='cuda:0')
pval: 0.0020000000949949026 -- 118th test, time elapsed 4.614333391189575 -- emperical power so far: 1.0
tensor(22.4357, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 4.635061979293823 -- emperical power so far: 1.0
tensor(27.7067, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 4.804509878158569 -- emperical power so far: 1.0
tensor(65.1012, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 4.85332179069519 -- emperical power so far: 1.0
tensor(34.7846, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 4.865573406219482 -- emperical power so far: 1.0
tensor(22.3760, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 4.751899242401123 -- emperical power so far: 1.0
tensor(34.3900, device='cuda:0')
pval: 0.0010000000474974513 -- 124th test, time elapsed 4.626101016998291 -- emperical power so far: 1.0
tensor(22.7699, device='cuda:0')
pval: 0.0010000000474974513 -- 125th test, time elapsed 4.860041379928589 -- emperical power so far: 1.0
tensor(51.3238, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 4.735008478164673 -- emperical power so far: 1.0
tensor(37.2582, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 4.697261571884155 -- emperical power so far: 1.0
tensor(63.1714, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 4.592868089675903 -- emperical power so far: 1.0
tensor(39.2781, device='cuda:0')
pval: 0.0010000000474974513 -- 129th test, time elapsed 4.636777639389038 -- emperical power so far: 1.0
tensor(40.6565, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 4.636861801147461 -- emperical power so far: 1.0
tensor(37.8278, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 4.63235878944397 -- emperical power so far: 1.0
tensor(39.9962, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 4.60955810546875 -- emperical power so far: 1.0
tensor(31.3062, device='cuda:0')
pval: 0.0010000000474974513 -- 133th test, time elapsed 4.620863914489746 -- emperical power so far: 1.0
tensor(49.8570, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 4.652566909790039 -- emperical power so far: 1.0
tensor(50.0969, device='cuda:0')
pval: 0.0010000000474974513 -- 135th test, time elapsed 4.857407093048096 -- emperical power so far: 1.0
tensor(38.9555, device='cuda:0')
pval: 0.0010000000474974513 -- 136th test, time elapsed 4.6427600383758545 -- emperical power so far: 1.0
tensor(18.5836, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 4.652696371078491 -- emperical power so far: 1.0
tensor(29.9803, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 4.745206356048584 -- emperical power so far: 1.0
tensor(35.5250, device='cuda:0')
pval: 0.0010000000474974513 -- 139th test, time elapsed 4.700672149658203 -- emperical power so far: 1.0
tensor(27.3505, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 4.626948833465576 -- emperical power so far: 1.0
tensor(29.4699, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 4.646788597106934 -- emperical power so far: 1.0
tensor(26.6946, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 4.835172891616821 -- emperical power so far: 1.0
tensor(58.4478, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 4.640883684158325 -- emperical power so far: 1.0
tensor(32.8437, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 4.642461776733398 -- emperical power so far: 1.0
tensor(44.0991, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 4.663968324661255 -- emperical power so far: 1.0
tensor(38.9939, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 4.67458176612854 -- emperical power so far: 1.0
tensor(39.3888, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 4.638116121292114 -- emperical power so far: 1.0
tensor(39.3190, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 4.694304466247559 -- emperical power so far: 1.0
tensor(33.4939, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 4.686367750167847 -- emperical power so far: 1.0
tensor(37.9777, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 4.636846303939819 -- emperical power so far: 1.0
tensor(30.7211, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 4.6709771156311035 -- emperical power so far: 1.0
tensor(24.0837, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 4.755634784698486 -- emperical power so far: 1.0
tensor(37.9520, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 4.894886255264282 -- emperical power so far: 1.0
tensor(41.4530, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 4.745186805725098 -- emperical power so far: 1.0
tensor(24.1978, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 4.677130937576294 -- emperical power so far: 1.0
tensor(25.1112, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 4.676922559738159 -- emperical power so far: 1.0
tensor(31.1383, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 4.654284238815308 -- emperical power so far: 1.0
tensor(26.2194, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 4.679940462112427 -- emperical power so far: 1.0
tensor(47.4982, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 4.768679857254028 -- emperical power so far: 1.0
tensor(32.9032, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 4.785628080368042 -- emperical power so far: 1.0
tensor(42.2593, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 4.8428685665130615 -- emperical power so far: 1.0
tensor(38.8955, device='cuda:0')
pval: 0.0010000000474974513 -- 162th test, time elapsed 4.713655233383179 -- emperical power so far: 1.0
tensor(25.5629, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 4.729910135269165 -- emperical power so far: 1.0
tensor(43.8765, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 4.739735841751099 -- emperical power so far: 1.0
tensor(66.4491, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 4.802017450332642 -- emperical power so far: 1.0
tensor(20.6181, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 4.673644304275513 -- emperical power so far: 1.0
tensor(42.2834, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 4.695212125778198 -- emperical power so far: 1.0
tensor(32.7935, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 4.735437870025635 -- emperical power so far: 1.0
tensor(23.2599, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 4.745033264160156 -- emperical power so far: 1.0
tensor(42.9957, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 4.699886798858643 -- emperical power so far: 1.0
tensor(41.7083, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 4.763407230377197 -- emperical power so far: 1.0
tensor(41.7055, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 4.767111539840698 -- emperical power so far: 1.0
tensor(34.0714, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 4.994801044464111 -- emperical power so far: 1.0
tensor(29.7758, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 4.774940490722656 -- emperical power so far: 1.0
tensor(47.6438, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 4.715343475341797 -- emperical power so far: 1.0
tensor(42.3216, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 4.699404001235962 -- emperical power so far: 1.0
tensor(36.9973, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 4.704159736633301 -- emperical power so far: 1.0
tensor(44.7941, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 4.743392705917358 -- emperical power so far: 1.0
tensor(73.7528, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 4.7995569705963135 -- emperical power so far: 1.0
tensor(27.1744, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 4.802839994430542 -- emperical power so far: 1.0
tensor(39.9873, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.785468101501465 -- emperical power so far: 1.0
tensor(35.9063, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.6259765625 -- emperical power so far: 1.0
tensor(47.4839, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 4.85986065864563 -- emperical power so far: 1.0
tensor(49.3034, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 4.672176361083984 -- emperical power so far: 1.0
tensor(31.0172, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.627468824386597 -- emperical power so far: 1.0
tensor(48.4981, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 4.685957431793213 -- emperical power so far: 1.0
tensor(41.5514, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 4.644754409790039 -- emperical power so far: 1.0
tensor(46.2108, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 4.611477851867676 -- emperical power so far: 1.0
tensor(38.8689, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 4.657425403594971 -- emperical power so far: 1.0
tensor(36.6879, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 4.611838340759277 -- emperical power so far: 1.0
tensor(40.5775, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 4.643707275390625 -- emperical power so far: 1.0
tensor(24.2435, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 4.632230281829834 -- emperical power so far: 1.0
tensor(23.4811, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 4.622551918029785 -- emperical power so far: 1.0
tensor(36.3980, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 4.615234375 -- emperical power so far: 1.0
tensor(51.4874, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 4.631772994995117 -- emperical power so far: 1.0
tensor(47.4841, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 4.639474868774414 -- emperical power so far: 1.0
tensor(60.4882, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.66400933265686 -- emperical power so far: 1.0
tensor(30.8245, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 4.775231122970581 -- emperical power so far: 1.0
tensor(45.4060, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 4.733605623245239 -- emperical power so far: 1.0
tensor(50.7014, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 4.683781623840332 -- emperical power so far: 1.0
939.4066512584686


#########################################
sample size = 13000
tensor(26.4818, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.943253517150879 -- emperical power so far: 1.0
tensor(43.4543, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.947186231613159 -- emperical power so far: 1.0
tensor(35.7718, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.970958709716797 -- emperical power so far: 1.0
tensor(57.0730, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 5.001476764678955 -- emperical power so far: 1.0
tensor(24.4327, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 4.97826886177063 -- emperical power so far: 1.0
