cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 158th test, time elapsed 4.495176792144775 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 159th test, time elapsed 4.445690631866455 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 160th test, time elapsed 4.498419523239136 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 161th test, time elapsed 4.463683128356934 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 162th test, time elapsed 4.473800897598267 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 163th test, time elapsed 4.540714740753174 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 164th test, time elapsed 4.475628852844238 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 165th test, time elapsed 4.371231555938721 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 166th test, time elapsed 4.367323398590088 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 167th test, time elapsed 4.360588073730469 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 168th test, time elapsed 4.37450647354126 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 169th test, time elapsed 4.334280014038086 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 170th test, time elapsed 4.356285810470581 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 171th test, time elapsed 4.3536012172698975 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 172th test, time elapsed 4.339344024658203 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 173th test, time elapsed 4.41576075553894 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 174th test, time elapsed 4.343299627304077 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 175th test, time elapsed 4.396698713302612 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 176th test, time elapsed 4.382811546325684 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 177th test, time elapsed 4.702451705932617 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 178th test, time elapsed 4.518319368362427 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 179th test, time elapsed 4.471989393234253 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 180th test, time elapsed 4.5024733543396 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.5095274448394775 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.487471580505371 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 183th test, time elapsed 4.457460403442383 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 184th test, time elapsed 4.493479251861572 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.448451519012451 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 186th test, time elapsed 4.474687814712524 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 187th test, time elapsed 4.482270956039429 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 188th test, time elapsed 4.462124586105347 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 189th test, time elapsed 4.489015340805054 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 190th test, time elapsed 4.56088662147522 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 191th test, time elapsed 4.468997240066528 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 192th test, time elapsed 4.5931715965271 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 193th test, time elapsed 4.489579439163208 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 4.324737071990967 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 4.366349220275879 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 196th test, time elapsed 4.385545253753662 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.414388418197632 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 198th test, time elapsed 4.365219593048096 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 199th test, time elapsed 4.356141805648804 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 4.340348958969116 -- emperical power so far: 1.0
887.1154811382294


#########################################
sample size = 14000
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.789506196975708 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.7616095542907715 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.740318298339844 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 4th test, time elapsed 4.758112192153931 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 5th test, time elapsed 4.749557971954346 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 6th test, time elapsed 4.756781101226807 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.8706018924713135 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 4.757289409637451 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 4.744316816329956 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.751551628112793 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.724497318267822 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.739349365234375 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 4.745275020599365 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 4.741913795471191 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 4.784850597381592 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 16th test, time elapsed 4.794609546661377 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 4.7548418045043945 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 18th test, time elapsed 4.7388434410095215 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.808202505111694 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 4.745195388793945 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.738117218017578 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 4.783008098602295 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.7315263748168945 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 24th test, time elapsed 4.766754388809204 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 4.780264377593994 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 26th test, time elapsed 4.772768259048462 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 4.737232208251953 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 28th test, time elapsed 4.718833923339844 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.737377166748047 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 4.751610994338989 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 31th test, time elapsed 4.812355279922485 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 4.838529348373413 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 33th test, time elapsed 4.719024658203125 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 34th test, time elapsed 4.760504484176636 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 4.747345447540283 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 4.732339859008789 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 4.736748456954956 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 38th test, time elapsed 4.723084926605225 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 39th test, time elapsed 4.750609874725342 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 40th test, time elapsed 4.760776042938232 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 4.743487119674683 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 4.7328526973724365 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 43th test, time elapsed 4.752101898193359 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 4.774789571762085 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 4.720894813537598 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 4.768245697021484 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 4.725484848022461 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 4.7217113971710205 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 4.774792194366455 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 50th test, time elapsed 4.784528493881226 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 51th test, time elapsed 4.825327634811401 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 4.857032537460327 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 53th test, time elapsed 4.933516263961792 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 4.945070505142212 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 4.89174485206604 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 4.8905930519104 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 57th test, time elapsed 4.868036508560181 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 58th test, time elapsed 4.9273459911346436 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 59th test, time elapsed 4.880242824554443 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 4.847915410995483 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 4.896188020706177 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 4.878719329833984 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 4.804681777954102 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 64th test, time elapsed 4.9038660526275635 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 4.818856239318848 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 4.763079643249512 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 4.758554935455322 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 4.878527879714966 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 69th test, time elapsed 5.014745473861694 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 4.916061162948608 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 4.886698961257935 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 4.876794099807739 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 4.906174421310425 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 4.910515546798706 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 75th test, time elapsed 4.9079320430755615 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 4.895071744918823 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 77th test, time elapsed 4.886012554168701 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 78th test, time elapsed 4.911231994628906 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 79th test, time elapsed 4.8488404750823975 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 80th test, time elapsed 4.804394006729126 -- emperical power so far: 1.0
